Name,Y,X,Elevation,Description,Date Taken
1549,5010.820663,4999.126051,100.07642, PF_B3_SR19_SF32,5/07/2012
1550,5010.883651,4999.016833,100.078569, PF_B3_SR19_SF32,5/07/2012
1551,5010.938706,4998.882589,100.082808, PF_B3_SR19_SF32,5/07/2012
1552,5010.628319,5000.677112,100.03908, PF_C2_15_L459,5/07/2012
1553,5010.668037,5000.784292,100.030626, PF_C2_15_L460,5/07/2012
1554,5010.510672,5000.342699,100.040833, PF_C2_15_L461,5/07/2012
1555,5010.677765,5000.324031,100.004102, PF_C2_15_L462,5/07/2012
1556,5011.50877,5002.055767,100.235308, PF_E2_SR9_L463,5/07/2012
1557,5010.741668,4999.944386,100.025005, PF_C2_15_HM111,5/07/2012
1558,5012.017758,4999.143423,100.111612, PF_C4_15_L464,5/07/2012
1559,5010.56604,5000.183263,100.018545, PF_C2_15_HM112,5/07/2012
1560,5012.228832,4999.71146,100.089323, PF_C5_15_L465,5/07/2012
1561,5010.563725,5000.233343,100.022862, PF_C2_15_L466,5/07/2012
1562,5010.539207,5000.279455,100.022607, PF_C2_15_L467,5/07/2012
1563,5010.378213,5000.38974,100.020508, PF_C2_15_L468,5/07/2012
1564,5010.494134,5000.546572,100.016924, PF_C2_15_L469,5/07/2012
1565,5010.722665,5000.943088,100.015563, PF_C2_15_L470,5/07/2012
1566,5012.3836,4999.151947,100.049555, PF_C4_15_C14X68,5/07/2012
1567,5011.474554,5000.57764,100.036208,EL_C2_15_N,5/07/2012
1568,5010.75431,5001.175984,100.007848,EL_C2_15_E,5/07/2012
1569,5010.809574,4999.90714,100.027963,EL_C2_15_W,5/07/2012
1570,5010.794193,5000.539719,100.011705,EL_C2_15_C,5/07/2012
1571,5011.534286,4999.583307,100.081663,PF_B3_SR19_L471,5/07/2012
1572,5010.594522,5000.879728,99.996314,PF_C2_15_L472,5/07/2012
1573,5010.479854,5000.140462,100.022159,PF_B2_15_L473,5/07/2012
1574,5011.98927,4999.220706,100.032379,PF_C4_15_L474,5/07/2012
1575,5010.30739,5000.303125,100.055172,PF_B2_15_HM113,5/07/2012
1576,5012.847079,4999.304163,100.047933,EL_C4_15_N,5/07/2012
1577,5012.254884,4999.869058,100.038923,EL_C4_15_E,5/07/2012
1578,5011.675102,4999.217089,100.041052,EL_C4_15_S,5/07/2012
1579,5012.212098,4998.648725,100.03701,EL_C4_15_W,5/07/2012
1580,5012.277903,4999.270214,100.035568,EL_C4_15_C,5/07/2012
1581,5010.843895,4999.881482,100.021554,EL_B2_15_N,5/07/2012
1582,5010.354746,5000.267522,99.999028,EL_B2_15_E,5/07/2012
1583,5010.499351,5000.03784,100.008164,EL_B2_15_C,5/07/2012
1584,5011.558803,5000.256091,100.064543,PF_C3_15_L650,5/07/2012
1585,5011.581488,5000.55539,100.033273,PF_C3_15_L651,5/07/2012
1586,5011.311113,5000.231022,100.030744,PF_C3_15_HM114,5/07/2012
